NUMERO,SALDO,TIPO_CUENTA,CLIENTE,OFICINA
3700,5834663.4695850285,2,3519,94
3701,19453075.439139873,1,3520,94
3702,20593963.629568826,2,3521,94
3703,8564987.16020593,1,3521,94
3704,9481902.330920918,3,3522,94
3705,52499850.30763337,1,3522,94
3706,8215499.080623124,3,3523,94
3707,25768377.090915374,1,3524,94
3708,4170227.104851636,4,3524,94
3709,584904.1403424187,1,3524,94
3710,11560989.69367867,3,3525,94
3711,366739.54054895544,2,3525,94
3712,6247890.332253826,3,3526,94
3713,3928888.9705855064,1,3526,94
3714,2100069.4763962626,3,3527,94
3715,2719617.9986544102,1,3527,94
3716,6019464.3596843155,1,3528,94
3717,3511145.0881213257,1,3528,94
3718,8989447.722271675,1,3528,94
3719,10500405.547008183,2,3529,94
3720,12630608.345461182,4,3529,94
3721,2504637.0501057114,3,3529,94
3722,11347145.694704957,4,3530,94
3723,53395476.5289736,1,3531,94
3724,35721.209062893875,4,3531,94
3725,4526409.911207948,3,3531,94
3726,67149356.87101907,3,3532,94
3727,4813737.484633407,2,3532,94
3728,12343788.345615577,4,3533,95
3729,5707708.526301151,3,3533,95
3730,18022899.476056196,1,3534,95
3731,3401575.7187399073,4,3534,95
3732,617649.739232959,4,3535,95
3733,524558.5882712799,2,3536,95
3734,5580372.20818501,4,3536,95
3735,10267543.550358681,1,3536,95
3736,6046937.391537133,2,3537,95
3737,17065539.62847194,4,3538,95
3738,20623086.53822093,2,3538,95
3739,15199573.631967906,3,3538,95
3740,27910547.54128031,4,3539,95
3741,16021663.819739966,2,3539,95
3742,279319.8526717166,2,3539,95
3743,711021.2069725124,3,3540,95
3744,84183617.69021188,2,3540,95
3745,467583.17805306707,3,3540,95
3746,4935809.563618773,2,3541,95
3747,2903680.1663842495,3,3542,95
3748,3143556.19775338,2,3543,95
3749,37530325.67540478,4,3543,95
3750,28038155.472318012,4,3543,95
3751,1279720.310933534,4,3544,95
3752,916228.2635453215,2,3545,95
3753,58361600.90759584,4,3545,95
3754,26455226.762531165,2,3546,95
3755,981820.8625058824,4,3546,95
3756,5179925.788670018,2,3547,95
3757,6041960.774250798,2,3547,95
3758,8732962.405598767,3,3548,95
3759,13534834.479438534,2,3549,95
3760,54608008.58924105,1,3549,95
3761,17794553.68932838,1,3550,95
3762,2110813.524267385,1,3551,95
3763,43974263.01587235,4,3551,95
3764,10331728.113066496,1,3552,95
3765,23821341.893446755,3,3552,95
3766,898935.2194415872,3,3552,95
3767,707602.7601771425,2,3553,96
3768,17828624.95529513,2,3554,96
3769,739084.3133465325,3,3555,96
3770,58336792.4915508,2,3555,96
3771,34651249.05877811,1,3556,96
3772,23038902.268574767,2,3556,96
3773,207877.07637518295,2,3557,96
3774,3042277.7176382905,2,3557,96
3775,91862228.91199908,1,3557,96
3776,48981703.37250555,4,3558,96
3777,6483963.009282811,2,3558,96
3778,32949114.4339179,1,3559,96
3779,721325.2408491698,1,3559,96
3780,50347313.983778425,2,3560,96
3781,10317231.689875912,3,3561,96
3782,66437.15050780121,4,3561,96
3783,3460531.026903538,3,3561,96
3784,3807148.3882068237,2,3562,96
3785,69582087.37156484,3,3562,96
3786,6226261.731274134,2,3562,96
3787,32148584.3642821,2,3563,96
3788,1025994.7918475416,1,3563,96
3789,1423649.5191237633,4,3564,96
3790,3554853.3242142014,4,3564,96
3791,8334808.3418037845,4,3564,96
3792,52618.843909140094,2,3565,96
3793,1788809.1014060387,4,3565,96
3794,3392501.446320882,4,3566,96
3795,8046252.926349132,3,3567,96
3796,22682692.670696035,1,3568,96
3797,48885898.41636272,4,3569,96
3798,680242.331943612,4,3570,96
3799,20621044.09242851,2,3571,96
3800,16586460.222506959,4,3571,96
3801,35885970.914768904,2,3572,96
3802,19246516.17027265,3,3572,96
3803,91087304.70434,4,3572,96
3804,6282070.507131153,1,3573,97
3805,19951239.939762533,3,3574,97
3806,42425104.300652415,4,3574,97
3807,2818484.744189475,4,3575,97
3808,4578704.820822477,3,3575,97
3809,979247.2506558471,4,3576,97
3810,7658439.584406453,2,3576,97
3811,798600.453135677,1,3576,97
3812,33445897.675790325,1,3577,97
3813,10515174.212704359,3,3577,97
3814,2975253.9850626476,4,3578,97
3815,2858373.0200942326,1,3578,97
3816,65222965.72017241,2,3579,97
3817,12696193.009475574,4,3579,97
3818,25178785.324617825,2,3580,97
3819,106300.79817610979,1,3581,97
3820,67422364.62053049,2,3582,97
3821,4599547.880231755,3,3583,97
3822,226043.63928347814,3,3584,97
3823,74467875.65194486,2,3584,97
3824,2836239.254793782,4,3584,97
3825,393460.41424341593,1,3585,97
3826,12134874.70556025,2,3585,97
3827,7886105.9525483325,3,3586,97
3828,70848323.67269072,4,3586,97
3829,695901.1291395437,3,3586,97
3830,11455503.470081326,2,3587,97
3831,32740726.03570231,1,3588,97
3832,7921530.154947797,3,3588,97
3833,3044727.5517814467,3,3589,97
3834,744281.6877516613,1,3590,97
3835,269200.780221308,2,3591,97
3836,349666.4416941027,3,3591,97
3837,9179557.756566316,2,3592,97
3838,523601.3595002137,4,3592,97
3839,1321888.3054526984,2,3593,98
3840,3789572.3707418814,4,3593,98
3841,454653.4963155241,3,3593,98
3842,67410.08146965905,4,3594,98
3843,20527734.248746216,3,3594,98
3844,35213380.75376364,1,3595,98
3845,6403278.935520153,2,3596,98
3846,2714590.3803456016,4,3596,98
3847,15157933.717163738,3,3596,98
3848,31617674.408614863,4,3597,98
3849,20650856.047500685,2,3598,98
3850,797303.0518673758,3,3599,98
3851,1031572.3207967865,3,3600,98
3852,41746507.28682589,3,3600,98
3853,7994632.806559943,2,3600,98
3854,49612342.78187272,3,3601,98
3855,25190399.174256176,1,3601,98
3856,11597841.223915534,1,3602,98
3857,6131846.290723313,2,3602,98
3858,24896999.557408195,4,3603,98
3859,23261383.968066774,1,3603,98
3860,62775454.76855998,2,3603,98
3861,363641.90252056904,4,3604,98
3862,35783870.06065819,1,3604,98
3863,1010790.9740124235,4,3605,98
3864,624235.639631447,4,3606,98
3865,991336.4554677111,3,3606,98
3866,3239.776975526591,3,3607,98
3867,38958691.12079816,1,3607,98
3868,78300373.20639811,3,3607,98
3869,2385559.1130824666,4,3608,98
3870,1577565.8029960582,3,3609,98
3871,8741571.693647543,3,3609,98
3872,37685362.46061786,3,3609,98
3873,11967221.454845924,1,3610,98
3874,30849646.025627095,4,3610,98
3875,91607.0228609941,1,3610,98
3876,28535455.55860731,4,3611,98
3877,721918.0429634233,3,3611,98
3878,20053559.679241844,1,3611,98
3879,10969336.531605367,4,3612,98
3880,45249419.82924639,2,3612,98
3881,9887836.045942295,2,3612,98
3882,83654346.79282251,4,3613,99
3883,878988.6872945677,3,3614,99
3884,3110186.486212925,4,3614,99
3885,10505324.602070708,1,3614,99
3886,38302003.46976784,4,3615,99
3887,26347670.079023883,3,3615,99
3888,53606251.29128318,2,3615,99
3889,53056852.29280584,1,3616,99
3890,17250637.066896044,3,3616,99
3891,20470929.891375933,3,3616,99
3892,26762501.174592134,4,3617,99
3893,60130849.06339158,1,3617,99
3894,2331622.4581922335,3,3617,99
3895,36852268.02395321,1,3618,99
3896,43775383.930042475,2,3618,99
3897,23223956.90059484,2,3618,99
3898,6472799.539641928,2,3619,99
3899,256501.76506058846,3,3620,99
3900,3173141.671331287,4,3620,99
3901,3548882.5948692677,4,3620,99
3902,73358506.5126962,4,3621,99
3903,26531.95525354822,2,3622,99
3904,2503021.763975947,3,3622,99
3905,20021723.24527238,1,3622,99
3906,11804757.894704396,3,3623,99
3907,34107640.95727575,2,3623,99
3908,9685872.604466759,2,3624,99
3909,16433841.217063552,2,3625,99
3910,44417860.43505684,4,3625,99
3911,20133588.084051006,1,3626,99
3912,63726911.96955288,4,3626,99
3913,68049597.30194755,4,3627,99
3914,2376790.423778258,2,3627,99
3915,108107.47773402138,2,3628,99
3916,62068420.3976642,1,3629,99
3917,6117319.970893481,3,3629,99
3918,77535004.6605316,1,3630,99
3919,13812053.718706656,4,3630,99
3920,5506822.351161892,2,3631,99
3921,39697399.183918,2,3632,99
3922,1619522.0961664992,3,3633,100
3923,33218581.589584984,2,3633,100
3924,16771126.642479181,2,3634,100
3925,8339637.337921498,2,3635,100
3926,13151601.432404077,2,3636,100
3927,7436277.497923657,2,3636,100
3928,20011331.910196505,4,3637,100
3929,13729945.209839458,4,3638,100
3930,29985175.47968773,4,3639,100
3931,7761676.717153674,2,3639,100
3932,19238576.403230954,4,3640,100
3933,991128.2772121439,1,3641,100
3934,2529855.682869251,2,3642,100
3935,20408133.119359832,3,3642,100
3936,18203239.30245681,1,3643,100
3937,407091.5988935245,3,3643,100
3938,13196830.552665964,3,3643,100
3939,71081940.30934712,3,3644,100
3940,16227026.88844132,1,3644,100
3941,14617161.494548261,4,3644,100
3942,1874530.7824169034,4,3645,100
3943,686247.8828277644,4,3645,100
3944,26075.224576836044,1,3646,100
3945,4481570.707814183,3,3646,100
3946,3112278.253377866,3,3647,100
3947,59280629.58245613,4,3648,100
3948,27575902.383449875,2,3649,100
3949,35453444.09471482,2,3650,100
3950,13760358.19164228,1,3650,100
3951,850650.1312977227,4,3650,100
3952,779921.1934786555,4,3651,100
3953,21967102.81215759,3,3651,100
3954,36457572.730431005,2,3651,100
3955,4272449.827439636,1,3652,100
3956,2906817.4136763136,1,3652,100
3957,449952.67879546055,2,3652,100
3958,21340579.976128038,3,3653,101
3959,18467827.279178478,4,3654,101
3960,4003726.1351205534,2,3654,101
3961,361145.0344911114,3,3654,101
3962,12285060.613776393,4,3655,101
3963,4020425.4132429087,4,3655,101
3964,129796.57403895166,4,3655,101
3965,22494564.04210857,1,3656,101
3966,16361496.894793814,4,3656,101
3967,32624638.124878436,3,3657,101
3968,425589.05573601613,3,3657,101
3969,10482301.576417636,1,3658,101
3970,15346630.484059742,4,3659,101
3971,22298713.199282516,3,3660,101
3972,13452608.41348198,2,3660,101
3973,693988.1135711353,4,3661,101
3974,3679307.177473887,2,3662,101
3975,48755526.22951193,4,3663,101
3976,5133364.608616542,4,3664,101
3977,54410389.808048844,2,3664,101
3978,1058148.3468532355,4,3665,101
3979,14890411.74579476,2,3666,101
3980,14414026.08469696,2,3667,101
3981,54620008.87014769,1,3667,101
3982,2197129.7618431384,1,3668,101
3983,9787314.003762186,3,3668,101
3984,1453204.3613518882,1,3669,101
3985,10540670.209047385,1,3669,101
3986,710181.1620563751,1,3670,101
3987,94046.44426448841,4,3670,101
3988,1465906.017650692,3,3671,101
3989,24540206.485290963,4,3671,101
3990,68678850.15628701,4,3671,101
3991,9361055.458743205,3,3672,101
3992,5130166.047351314,3,3673,102
3993,9165886.083818302,1,3674,102
3994,2242934.1519201263,2,3674,102
3995,2977080.1846904084,1,3674,102
3996,27837659.37028741,2,3675,102
3997,20935407.417082965,3,3676,102
3998,9564367.093644815,2,3677,102
3999,40501255.42515936,4,3677,102
4000,958180.6401131765,1,3677,102
4001,5076320.146843849,2,3678,102
4002,81406250.07217397,3,3678,102
4003,8149164.184368698,4,3679,102
4004,16111735.017427398,1,3680,102
4005,2013051.36200451,2,3681,102
4006,1735994.9900757181,3,3681,102
4007,245726.51624865405,4,3681,102
4008,3075926.713469228,3,3682,102
4009,41167716.24113508,3,3682,102
4010,6344202.571558631,3,3682,102
4011,77147569.22526267,3,3683,102
4012,17869240.301041488,1,3684,102
4013,12667536.166644113,2,3684,102
4014,557329.6950086185,3,3685,102
4015,15192556.046723178,2,3685,102
4016,10285887.888133012,1,3686,102
4017,54425652.63168918,1,3687,102
4018,9147182.481563373,4,3688,102
4019,4416120.175145363,1,3688,102
4020,615304.3833677038,3,3689,102
4021,20262289.563497107,3,3689,102
4022,6527079.686537031,3,3689,102
4023,1585176.084805375,2,3690,102
4024,7779342.339238802,3,3691,102
4025,5917127.642277227,1,3691,102
4026,33044510.55592925,1,3692,102
4027,1127848.4160679854,1,3693,103
4028,19787204.016486086,2,3693,103
4029,821302.3492097303,1,3693,103
4030,28231836.442439616,4,3694,103
4031,980891.5104213416,3,3694,103
4032,6616185.686623769,4,3695,103
4033,1514824.1904050312,2,3696,103
4034,13246199.603832398,4,3696,103
4035,35301055.83912559,4,3696,103
4036,36437275.279435225,3,3697,103
4037,29533498.117872704,1,3697,103
4038,8342658.552642646,3,3697,103
4039,2361598.5874380325,1,3698,103
4040,65086586.12389338,2,3699,103
4041,32506806.37110009,3,3699,103
4042,119566.77618494234,4,3700,103
4043,6078008.104242113,4,3700,103
4044,16206423.631871343,1,3700,103
4045,6967747.812159821,4,3701,103
4046,556968.4989609206,2,3701,103
4047,19648649.11220092,4,3701,103
4048,350946.8318852135,1,3702,103
4049,8667904.468680259,4,3702,103
4050,54910480.97990745,2,3703,103
4051,57661111.044656076,1,3704,103
4052,9234913.125879535,3,3704,103
4053,8087995.282643184,1,3704,103
4054,10134394.407461371,3,3705,103
4055,3970156.677620073,1,3705,103
4056,59595068.82160734,3,3706,103
4057,70831804.88732411,1,3707,103
4058,14786675.136540536,4,3707,103
4059,6520597.39722683,3,3708,103
4060,4645482.286267195,4,3709,103
4061,10417296.420466559,2,3709,103
4062,26263252.904041626,3,3709,103
4063,8928225.110265143,1,3710,103
4064,289242.1156001332,2,3710,103
4065,372759.8132531876,3,3710,103
4066,679821.2599896061,1,3711,103
4067,58317284.381849326,1,3711,103
4068,20389804.0123829,1,3712,103
4069,21587025.70511337,2,3713,104
4070,13086033.471587235,4,3713,104
4071,17716075.649475068,3,3714,104
4072,4572076.0316963345,3,3715,104
4073,4384240.796282764,4,3715,104
4074,10059362.318211468,1,3715,104
4075,16249962.210885085,3,3716,104
4076,35119557.955425955,4,3717,104
4077,1307152.7896497264,4,3717,104
4078,3457494.897250862,3,3717,104
4079,49620028.70656144,3,3718,104
4080,34866894.09194438,1,3718,104
4081,533258.7333777217,3,3719,104
4082,23084041.035101246,3,3719,104
4083,20316435.65754077,3,3720,104
4084,13323586.849768357,3,3720,104
4085,867688.7479924329,1,3721,104
4086,49646192.88248092,3,3721,104
4087,341674.8766407512,2,3722,104
4088,27820288.108658187,2,3723,104
4089,17587733.309482176,1,3724,104
4090,12575825.581214866,3,3724,104
4091,686106.8762990586,3,3725,104
4092,14162175.896781871,4,3725,104
4093,769771.439115017,4,3725,104
4094,2847064.6385785467,4,3726,104
4095,1131918.971118088,1,3727,104
4096,4729554.72697988,3,3727,104
4097,3142136.4717491763,1,3727,104
4098,36765357.121788815,4,3728,104
4099,6555732.014484304,3,3729,104
4100,8229440.712295014,3,3729,104
4101,10658609.828222025,4,3730,104
4102,7418473.005198971,2,3730,104
4103,867641.6958810028,2,3730,104
4104,9269084.977916017,2,3731,104
4105,45443013.49303438,2,3732,104
4106,6214137.329586228,2,3733,105
4107,63667034.2906197,4,3734,105
4108,1137096.0415950418,3,3735,105
4109,22504540.83755733,1,3736,105
4110,18346123.746099867,4,3736,105
4111,78770707.29573797,1,3736,105
4112,2711980.2385118436,3,3737,105
4113,424266.04505694984,3,3737,105
4114,33051119.97170963,4,3737,105
4115,35792514.55033447,3,3738,105
4116,12967081.413921364,1,3738,105
4117,22715384.21391859,1,3739,105
4118,1631993.5347683895,1,3739,105
4119,165799.85927916644,3,3739,105
4120,4651.314485996612,4,3740,105
4121,13637393.493978111,2,3740,105
4122,17038466.039700076,2,3740,105
4123,70450.17542145564,1,3741,105
4124,5868959.810122214,4,3741,105
4125,35294794.55139963,1,3741,105
4126,61372730.419575535,2,3742,105
4127,28201826.645482745,3,3742,105
4128,1520895.259996023,3,3742,105
4129,4959004.304935461,3,3743,105
4130,2411174.8927003285,1,3743,105
4131,8437916.758559398,4,3744,105
4132,31763846.718255512,1,3745,105
4133,6360701.144782744,1,3745,105
4134,3403082.785302224,2,3746,105
4135,764461.3577410709,2,3746,105
4136,27609702.006697033,4,3746,105
4137,13388034.783298232,2,3747,105
4138,7889589.580891386,1,3748,105
4139,1813983.687742078,4,3748,105
4140,18363920.489699047,2,3748,105
4141,57374357.2410778,2,3749,105
4142,25910103.531750128,3,3749,105
4143,12092370.969222538,3,3749,105
4144,11517963.812143538,1,3750,105
4145,9968056.655799795,3,3750,105
4146,56665.15021239809,1,3750,105
4147,724635.185393695,2,3751,105
4148,89512.58991331205,2,3751,105
4149,3124101.0214084014,3,3752,105
4150,2881244.2818831005,4,3752,105
4151,21619033.22039891,2,3752,105
4152,11489180.52108996,1,3753,106
4153,33239145.01346161,2,3753,106
4154,1084671.842510332,4,3754,106
4155,19115876.017559607,4,3754,106
4156,3595280.482264443,1,3754,106
4157,18900775.966384932,4,3755,106
4158,12585770.586070111,3,3756,106
4159,30826046.812660713,1,3756,106
4160,9343225.402893763,3,3757,106
4161,55266054.13351123,2,3758,106
4162,7893122.190784266,2,3758,106
4163,19898480.718939368,4,3758,106
4164,1056237.816390137,4,3759,106
4165,10007287.511111805,1,3760,106
4166,19557808.988424007,2,3760,106
4167,8352568.421499635,2,3761,106
4168,15732120.179942438,4,3762,106
4169,178685.6047856547,2,3763,106
4170,1539049.4780140566,3,3763,106
4171,24776105.41565598,2,3764,106
4172,405837.21045406116,4,3764,106
4173,383584.40757717186,3,3764,106
4174,7496356.837237656,2,3765,106
4175,2731202.6916949656,2,3766,106
4176,21788683.805108055,1,3767,106
4177,1736624.4461450125,1,3767,106
4178,109731.96014772699,4,3767,106
4179,14095097.802192055,1,3768,106
4180,27501474.26580644,2,3768,106
4181,14203801.631908823,1,3768,106
4182,31273042.03247851,2,3769,106
4183,1045391.5329362889,3,3769,106
4184,82084250.72180496,4,3769,106
4185,20962012.989171423,4,3770,106
4186,273856.67949869053,1,3771,106
4187,10488093.81197778,4,3771,106
4188,1743577.1088289234,2,3772,106
4189,5707632.54586634,1,3772,106
4190,601424.546668955,2,3772,106
4191,715370.0614447733,1,3773,107
4192,3359798.755481255,1,3773,107
4193,54526239.29416487,4,3773,107
4194,16232939.063222537,2,3774,107
4195,28287497.80763859,3,3774,107
4196,49196606.895916015,2,3774,107
4197,560094.5007038378,1,3775,107
4198,30365048.684062634,4,3775,107
4199,13126060.808964955,4,3775,107
4200,22751761.7507027,1,3776,107
4201,1838057.119872542,4,3777,107
4202,17363574.744842283,4,3777,107
4203,663375.5506667611,1,3778,107
4204,9050790.794585278,4,3778,107
4205,46754.782263746485,1,3779,107
4206,3219470.5909092724,4,3780,107
4207,1586761.377385675,1,3781,107
4208,8833151.324300533,4,3781,107
4209,595093.7648243889,4,3782,107
4210,12642537.873508228,3,3783,107
4211,41937877.76563223,1,3783,107
4212,19780142.34668185,4,3784,107
4213,40544672.67448839,1,3784,107
4214,20651435.741800867,3,3785,107
4215,25661137.22829284,1,3785,107
4216,79061866.72917987,3,3785,107
4217,833820.9695814117,4,3786,107
4218,47577936.30092975,4,3786,107
4219,18744142.51548673,1,3787,107
4220,26178572.35117912,4,3788,107
4221,13752475.909032008,2,3788,107
4222,7121225.516283991,4,3789,107
4223,7505828.30160752,3,3790,107
4224,53426264.45140326,1,3790,107
4225,4934214.390478388,2,3791,107
4226,6835093.881207312,1,3792,107
4227,43508300.701772034,3,3793,108
4228,15294535.74416069,3,3793,108
4229,867605.9612134227,1,3794,108
4230,255690.91664646097,1,3795,108
4231,7777825.746157738,4,3796,108
4232,10299968.405552825,4,3796,108
4233,85152828.50102225,2,3796,108
4234,8801125.578257006,3,3797,108
4235,629666.5804920159,4,3797,108
4236,797564.0285458884,3,3797,108
4237,23700994.901743747,1,3798,108
4238,1063576.3617571918,1,3798,108
4239,15352209.340373548,1,3798,108
4240,23273044.677610047,2,3799,108
4241,669338.449830123,4,3799,108
4242,626632.0631119907,3,3800,108
4243,8787222.71529652,3,3800,108
4244,4447278.864501088,4,3800,108
4245,54508366.72025565,1,3801,108
4246,19445166.755673077,3,3801,108
4247,27278255.26247169,2,3802,108
4248,6677562.009839444,1,3803,108
4249,2525177.219613109,3,3803,108
4250,31032340.90299355,4,3804,108
4251,28476.437149273464,2,3804,108
4252,47882544.86875918,2,3805,108
4253,28738.082592478255,3,3805,108
4254,7606641.052547921,1,3805,108
4255,5668942.386681208,4,3806,108
4256,888237.3731284282,2,3806,108
4257,16580611.44583289,2,3806,108
4258,1446311.2834584597,4,3807,108
4259,666037.6662598014,2,3807,108
4260,1051775.6301646172,4,3807,108
4261,7755.033264535654,3,3808,108
4262,447799.6807427774,4,3808,108
4263,3062776.0093317255,1,3809,108
4264,10190168.537267083,1,3809,108
4265,199210.39134600246,3,3809,108
4266,8723609.899052922,2,3810,108
